Country,Origin,Year,Month,Value
USA (INS/DHS),Portugal,2015,November,1
USA (INS/DHS),Colombia,2015,January,49
USA (INS/DHS),Colombia,2015,February,59
USA (INS/DHS),Colombia,2015,March,60
USA (INS/DHS),Colombia,2015,April,69
USA (INS/DHS),Colombia,2015,May,68
USA (INS/DHS),Colombia,2015,June,85
USA (INS/DHS),Colombia,2015,July,72
USA (INS/DHS),Colombia,2015,August,96
USA (INS/DHS),Colombia,2015,September,88
USA (INS/DHS),Colombia,2015,October,93
USA (INS/DHS),Colombia,2015,November,83
USA (INS/DHS),Colombia,2015,December,108
USA (EOIR),Uzbekistan,2015,January,7
USA (EOIR),Uzbekistan,2015,October,4
USA (EOIR),Uzbekistan,2015,December,4
USA (INS/DHS),Thailand,2015,December,16
USA (INS/DHS),Qatar,2015,March,1
USA (INS/DHS),Qatar,2015,April,1
USA (INS/DHS),Qatar,2015,December,1
USA (INS/DHS),Costa Rica,2015,February,1
USA (INS/DHS),Costa Rica,2015,March,3
USA (INS/DHS),Costa Rica,2015,April,3
USA (INS/DHS),Costa Rica,2015,May,4
USA (INS/DHS),Costa Rica,2015,June,9
USA (INS/DHS),Costa Rica,2015,July,6
USA (INS/DHS),Costa Rica,2015,August,13
USA (INS/DHS),Costa Rica,2015,September,8
USA (INS/DHS),Costa Rica,2015,October,11
USA (INS/DHS),Costa Rica,2015,November,12
USA (INS/DHS),Costa Rica,2015,December,8
USA (INS/DHS),Cuba,2015,January,4
USA (INS/DHS),Cuba,2015,February,1
USA (INS/DHS),Cuba,2015,March,3
USA (INS/DHS),Cuba,2015,April,1
USA (INS/DHS),Cuba,2015,July,3
USA (INS/DHS),Cuba,2015,August,2
USA (INS/DHS),Cuba,2015,September,2
USA (INS/DHS),Cuba,2015,October,2
USA (INS/DHS),Cuba,2015,November,1
USA (INS/DHS),Cuba,2015,December,4
USA (INS/DHS),Romania,2015,January,2
USA (INS/DHS),Romania,2015,February,6
USA (INS/DHS),Romania,2015,March,7
USA (INS/DHS),Romania,2015,April,8
USA (INS/DHS),Romania,2015,May,12
USA (INS/DHS),Romania,2015,June,7
USA (INS/DHS),Romania,2015,July,10
USA (INS/DHS),Romania,2015,August,16
USA (INS/DHS),Romania,2015,September,11
USA (INS/DHS),Romania,2015,October,8
USA (INS/DHS),Romania,2015,November,11
USA (INS/DHS),Romania,2015,December,13
USA (EOIR),Bangladesh,2015,January,72
USA (EOIR),Bangladesh,2015,February,69
USA (EOIR),Bangladesh,2015,March,52
USA (EOIR),Bangladesh,2015,April,69
USA (EOIR),Bangladesh,2015,May,85
USA (EOIR),Bangladesh,2015,June,53
USA (EOIR),Bangladesh,2015,July,41
USA (EOIR),Bangladesh,2015,August,27
USA (EOIR),Bangladesh,2015,September,43
USA (EOIR),Bangladesh,2015,October,24
USA (EOIR),Bangladesh,2015,November,15
USA (EOIR),Bangladesh,2015,December,27
USA (INS/DHS),Iran (Islamic Rep. of),2015,January,80
USA (INS/DHS),Iran (Islamic Rep. of),2015,February,77
USA (INS/DHS),Iran (Islamic Rep. of),2015,March,85
USA (INS/DHS),Iran (Islamic Rep. of),2015,April,82
USA (INS/DHS),Iran (Islamic Rep. of),2015,May,83
USA (INS/DHS),Iran (Islamic Rep. of),2015,June,83
USA (INS/DHS),Iran (Islamic Rep. of),2015,July,85
USA (INS/DHS),Iran (Islamic Rep. of),2015,August,101
USA (INS/DHS),Iran (Islamic Rep. of),2015,September,69
USA (INS/DHS),Iran (Islamic Rep. of),2015,October,92
USA (INS/DHS),Iran (Islamic Rep. of),2015,November,70
USA (INS/DHS),Iran (Islamic Rep. of),2015,December,104
USA (EOIR),Venezuela (Bolivarian Republic of),2015,January,7
USA (EOIR),Venezuela (Bolivarian Republic of),2015,February,5
USA (EOIR),Venezuela (Bolivarian Republic of),2015,March,4
USA (EOIR),Venezuela (Bolivarian Republic of),2015,April,5
USA (EOIR),Venezuela (Bolivarian Republic of),2015,May,6
USA (EOIR),Venezuela (Bolivarian Republic of),2015,June,4
USA (EOIR),Venezuela (Bolivarian Republic of),2015,September,11
USA (EOIR),Venezuela (Bolivarian Republic of),2015,October,6
USA (EOIR),Venezuela (Bolivarian Republic of),2015,November,4
USA (EOIR),Venezuela (Bolivarian Republic of),2015,December,7
USA (INS/DHS),South Africa,2015,January,1
USA (INS/DHS),South Africa,2015,March,3
USA (INS/DHS),South Africa,2015,April,4
USA (INS/DHS),South Africa,2015,May,3
USA (INS/DHS),South Africa,2015,June,3
USA (INS/DHS),South Africa,2015,July,2
USA (INS/DHS),South Africa,2015,August,4
USA (INS/DHS),South Africa,2015,September,3
USA (INS/DHS),South Africa,2015,October,5
USA (INS/DHS),South Africa,2015,November,2
USA (INS/DHS),South Africa,2015,December,7
USA (EOIR),Yemen,2015,May,4
USA (EOIR),Yemen,2015,June,5
USA (EOIR),Belarus,2015,May,4
USA (INS/DHS),Iraq,2015,January,131
USA (INS/DHS),Iraq,2015,February,100
USA (INS/DHS),Iraq,2015,March,128
USA (INS/DHS),Iraq,2015,April,98
USA (INS/DHS),Iraq,2015,May,85
USA (INS/DHS),Iraq,2015,June,96
USA (INS/DHS),Iraq,2015,July,92
USA (INS/DHS),Iraq,2015,August,90
USA (INS/DHS),Iraq,2015,September,98
USA (INS/DHS),Iraq,2015,October,93
USA (INS/DHS),Iraq,2015,November,80
USA (INS/DHS),Iraq,2015,December,112
USA (INS/DHS),Russian Federation,2015,January,100
USA (INS/DHS),Russian Federation,2015,February,112
USA (INS/DHS),Russian Federation,2015,March,136
USA (INS/DHS),Russian Federation,2015,April,123
USA (INS/DHS),Russian Federation,2015,May,127
USA (INS/DHS),Russian Federation,2015,June,146
USA (INS/DHS),Russian Federation,2015,July,136
USA (INS/DHS),Russian Federation,2015,August,135
USA (INS/DHS),Russian Federation,2015,September,148
USA (INS/DHS),Russian Federation,2015,October,163
USA (INS/DHS),Russian Federation,2015,November,135
USA (INS/DHS),Russian Federation,2015,December,174
USA (EOIR),Bolivia (Plurinational State of),2015,March,4
USA (EOIR),Bolivia (Plurinational State of),2015,October,4
Albania,Serbia and Kosovo: S/RES/1244 (1999),2015,October,1
USA (INS/DHS),Israel,2015,January,8
USA (INS/DHS),Israel,2015,February,5
USA (INS/DHS),Israel,2015,March,11
USA (INS/DHS),Israel,2015,April,3
USA (INS/DHS),Israel,2015,May,3
USA (INS/DHS),Israel,2015,June,2
USA (INS/DHS),Israel,2015,July,4
USA (INS/DHS),Israel,2015,August,3
USA (INS/DHS),Israel,2015,September,4
USA (INS/DHS),Israel,2015,October,12
USA (INS/DHS),Israel,2015,November,6
USA (INS/DHS),Israel,2015,December,5
USA (INS/DHS),Rwanda,2015,January,11
USA (INS/DHS),Rwanda,2015,February,8
USA (INS/DHS),Rwanda,2015,March,7
USA (INS/DHS),Rwanda,2015,April,16
USA (INS/DHS),Rwanda,2015,May,11
USA (INS/DHS),Rwanda,2015,June,14
USA (INS/DHS),Rwanda,2015,July,16
USA (INS/DHS),Rwanda,2015,August,13
USA (INS/DHS),Rwanda,2015,September,8
USA (INS/DHS),Rwanda,2015,October,7
USA (INS/DHS),Rwanda,2015,November,9
USA (INS/DHS),Rwanda,2015,December,8
USA (EOIR),Brazil,2015,January,8
USA (EOIR),Brazil,2015,February,5
USA (EOIR),Brazil,2015,March,8
Croatia,Serbia and Kosovo: S/RES/1244 (1999),2015,February,1
Croatia,Serbia and Kosovo: S/RES/1244 (1999),2015,April,5
Croatia,Serbia and Kosovo: S/RES/1244 (1999),2015,May,1
Croatia,Serbia and Kosovo: S/RES/1244 (1999),2015,July,3
Croatia,Serbia and Kosovo: S/RES/1244 (1999),2015,August,1
Croatia,Serbia and Kosovo: S/RES/1244 (1999),2015,September,2
Croatia,Serbia and Kosovo: S/RES/1244 (1999),2015,October,2
Croatia,Serbia and Kosovo: S/RES/1244 (1999),2015,November,3
Croatia,Serbia and Kosovo: S/RES/1244 (1999),2015,December,2
USA (INS/DHS),Italy,2015,March,1
USA (INS/DHS),Italy,2015,May,1
USA (INS/DHS),Italy,2015,June,1
USA (INS/DHS),Italy,2015,July,1
USA (INS/DHS),Italy,2015,August,1
USA (INS/DHS),Italy,2015,October,3
USA (INS/DHS),Italy,2015,December,3
Hungary,Various/unknown,2015,January,108
Hungary,Various/unknown,2015,February,263
Hungary,Various/unknown,2015,March,34
Hungary,Various/unknown,2015,April,32
Hungary,Various/unknown,2015,May,44
Hungary,Various/unknown,2015,June,128
Hungary,Various/unknown,2015,July,264
Hungary,Various/unknown,2015,August,592
USA (EOIR),Brazil,2015,April,9
USA (EOIR),Brazil,2015,May,8
USA (EOIR),Brazil,2015,June,7
USA (EOIR),Brazil,2015,July,12
USA (EOIR),Brazil,2015,August,11
USA (EOIR),Brazil,2015,September,9
USA (EOIR),Brazil,2015,October,24
USA (EOIR),Brazil,2015,November,33
USA (EOIR),Brazil,2015,December,19
USA (INS/DHS),Jamaica,2015,January,5
USA (INS/DHS),Jamaica,2015,February,1
USA (INS/DHS),Jamaica,2015,March,10
USA (INS/DHS),Jamaica,2015,April,10
USA (INS/DHS),Jamaica,2015,May,13
USA (INS/DHS),Jamaica,2015,June,14
USA (INS/DHS),Jamaica,2015,July,12
USA (INS/DHS),Jamaica,2015,August,21
USA (INS/DHS),Jamaica,2015,September,12
USA (INS/DHS),Jamaica,2015,October,18
USA (INS/DHS),Jamaica,2015,November,14
USA (INS/DHS),Jamaica,2015,December,11
USA (EOIR),Bosnia and Herzegovina,2015,January,7
USA (INS/DHS),Yemen,2015,April,28
USA (INS/DHS),Yemen,2015,May,58
USA (INS/DHS),Yemen,2015,June,37
USA (INS/DHS),Yemen,2015,July,60
USA (INS/DHS),Yemen,2015,August,38
USA (INS/DHS),Yemen,2015,September,37
USA (INS/DHS),Yemen,2015,October,24
USA (INS/DHS),Yemen,2015,November,30
USA (INS/DHS),Yemen,2015,December,31
USA (INS/DHS),Zambia,2015,April,1
USA (INS/DHS),Zambia,2015,May,1
USA (INS/DHS),Zambia,2015,June,3
USA (INS/DHS),Zambia,2015,October,3
USA (EOIR),Georgia,2015,November,4
USA (INS/DHS),Jordan,2015,January,25
USA (INS/DHS),Jordan,2015,February,12
USA (INS/DHS),Jordan,2015,March,23
USA (INS/DHS),Jordan,2015,April,24
USA (INS/DHS),Jordan,2015,May,30
USA (INS/DHS),Jordan,2015,June,25
USA (INS/DHS),Jordan,2015,July,23
USA (INS/DHS),Jordan,2015,August,32
USA (INS/DHS),Jordan,2015,September,33
USA (INS/DHS),Jordan,2015,October,20
USA (INS/DHS),Jordan,2015,November,32
USA (INS/DHS),Jordan,2015,December,52
USA (EOIR),Germany,2015,January,4
Hungary,Serbia and Kosovo: S/RES/1244 (1999),2015,January,9019
Hungary,Serbia and Kosovo: S/RES/1244 (1999),2015,February,13451
Hungary,Serbia and Kosovo: S/RES/1244 (1999),2015,March,386
Hungary,Serbia and Kosovo: S/RES/1244 (1999),2015,April,270
Hungary,Serbia and Kosovo: S/RES/1244 (1999),2015,May,157
Hungary,Serbia and Kosovo: S/RES/1244 (1999),2015,June,76
Hungary,Serbia and Kosovo: S/RES/1244 (1999),2015,July,87
Hungary,Serbia and Kosovo: S/RES/1244 (1999),2015,August,124
Hungary,Serbia and Kosovo: S/RES/1244 (1999),2015,September,128
Hungary,Serbia and Kosovo: S/RES/1244 (1999),2015,October,31
Hungary,Serbia and Kosovo: S/RES/1244 (1999),2015,November,11
Hungary,Serbia and Kosovo: S/RES/1244 (1999),2015,December,6
Iceland,Serbia and Kosovo: S/RES/1244 (1999),2015,January,1
Iceland,Serbia and Kosovo: S/RES/1244 (1999),2015,February,2
Iceland,Serbia and Kosovo: S/RES/1244 (1999),2015,April,1
Iceland,Serbia and Kosovo: S/RES/1244 (1999),2015,August,2
Iceland,Serbia and Kosovo: S/RES/1244 (1999),2015,September,4
Iceland,Serbia and Kosovo: S/RES/1244 (1999),2015,October,7
Iceland,Serbia and Kosovo: S/RES/1244 (1999),2015,November,4
USA (INS/DHS),Japan,2015,February,1
USA (INS/DHS),Japan,2015,March,1
USA (INS/DHS),Japan,2015,April,1
USA (INS/DHS),Japan,2015,May,1
USA (INS/DHS),Japan,2015,July,1
USA (INS/DHS),Japan,2015,August,1
USA (INS/DHS),Japan,2015,September,1
USA (INS/DHS),Japan,2015,November,2
USA (INS/DHS),Japan,2015,December,2
USA (INS/DHS),Nicaragua,2015,January,8
USA (INS/DHS),Nicaragua,2015,February,5
USA (INS/DHS),Nicaragua,2015,March,9
USA (INS/DHS),Nicaragua,2015,April,13
USA (INS/DHS),Nicaragua,2015,May,9
USA (INS/DHS),Nicaragua,2015,June,11
USA (INS/DHS),Nicaragua,2015,July,13
USA (INS/DHS),Nicaragua,2015,August,18
USA (INS/DHS),Nicaragua,2015,September,9
USA (INS/DHS),Nicaragua,2015,October,9
USA (INS/DHS),Nicaragua,2015,November,10
USA (INS/DHS),Nicaragua,2015,December,16
USA (EOIR),Greece,2015,September,4
USA (INS/DHS),Zimbabwe,2015,January,12
USA (INS/DHS),Zimbabwe,2015,February,8
USA (INS/DHS),Zimbabwe,2015,March,9
USA (INS/DHS),Zimbabwe,2015,April,9
USA (INS/DHS),Zimbabwe,2015,May,13
USA (INS/DHS),Zimbabwe,2015,June,10
USA (INS/DHS),Zimbabwe,2015,July,13
USA (INS/DHS),Zimbabwe,2015,August,12
USA (INS/DHS),Zimbabwe,2015,September,9
USA (INS/DHS),Zimbabwe,2015,October,6
USA (INS/DHS),Zimbabwe,2015,November,9
USA (INS/DHS),Zimbabwe,2015,December,14
USA (EOIR),Ghana,2015,January,13
USA (EOIR),Ghana,2015,February,18
USA (EOIR),Ghana,2015,March,15
USA (EOIR),Ghana,2015,April,24
USA (EOIR),Ghana,2015,May,31
USA (EOIR),Ghana,2015,June,31
USA (EOIR),Ghana,2015,July,39
USA (EOIR),Ghana,2015,August,18
USA (EOIR),Ghana,2015,September,27
USA (EOIR),Ghana,2015,October,30
USA (EOIR),Ghana,2015,November,43
USA (EOIR),Ghana,2015,December,35
Ireland,Serbia and Kosovo: S/RES/1244 (1999),2015,January,1
USA (EOIR),Guatemala,2015,January,496
USA (EOIR),Guatemala,2015,February,494
USA (INS/DHS),Nigeria,2015,January,31
USA (INS/DHS),Nigeria,2015,February,45
USA (INS/DHS),Nigeria,2015,March,51
USA (INS/DHS),Nigeria,2015,April,41
USA (INS/DHS),Nigeria,2015,May,41
USA (INS/DHS),Nigeria,2015,June,44
USA (INS/DHS),Nigeria,2015,July,43
USA (INS/DHS),Nigeria,2015,August,53
USA (INS/DHS),Nigeria,2015,September,33
USA (INS/DHS),Nigeria,2015,October,65
USA (INS/DHS),Nigeria,2015,November,51
USA (INS/DHS),Nigeria,2015,December,82
USA (INS/DHS),Oman,2015,February,1
USA (INS/DHS),Oman,2015,September,1
USA (EOIR),Afghanistan,2015,January,5
USA (EOIR),Afghanistan,2015,May,5
USA (EOIR),Afghanistan,2015,September,7
USA (EOIR),Afghanistan,2015,December,4
USA (EOIR),Guatemala,2015,March,704
USA (EOIR),Guatemala,2015,April,594
USA (EOIR),Guatemala,2015,May,639
USA (EOIR),Guatemala,2015,June,692
USA (EOIR),Guatemala,2015,July,653
USA (EOIR),Guatemala,2015,August,435
USA (EOIR),Guatemala,2015,September,698
USA (EOIR),Guatemala,2015,October,681
USA (EOIR),Guatemala,2015,November,573
USA (EOIR),Guatemala,2015,December,648
Ireland,Serbia and Kosovo: S/RES/1244 (1999),2015,February,1
Ireland,Serbia and Kosovo: S/RES/1244 (1999),2015,March,3
Ireland,Serbia and Kosovo: S/RES/1244 (1999),2015,May,1
Ireland,Serbia and Kosovo: S/RES/1244 (1999),2015,June,3
Ireland,Serbia and Kosovo: S/RES/1244 (1999),2015,July,1
Ireland,Serbia and Kosovo: S/RES/1244 (1999),2015,August,4
Ireland,Serbia and Kosovo: S/RES/1244 (1999),2015,September,1
Ireland,Serbia and Kosovo: S/RES/1244 (1999),2015,December,1
Italy,Various/unknown,2015,January,114
Italy,Various/unknown,2015,February,196
Italy,Various/unknown,2015,March,130
Italy,Various/unknown,2015,April,67
Italy,Various/unknown,2015,May,74
Italy,Various/unknown,2015,June,70
Italy,Various/unknown,2015,July,185
Italy,Various/unknown,2015,August,242
Italy,Various/unknown,2015,September,96
Italy,Various/unknown,2015,October,189
Italy,Various/unknown,2015,November,179
Italy,Various/unknown,2015,December,141
USA (EOIR),Lebanon,2015,May,6
USA (EOIR),Lebanon,2015,June,4
USA (EOIR),Guinea,2015,January,4
USA (EOIR),Guinea,2015,March,4
USA (EOIR),Guinea,2015,July,5
USA (EOIR),Guinea,2015,November,4
USA (EOIR),Guinea,2015,December,6
Italy,Serbia and Kosovo: S/RES/1244 (1999),2015,January,26
Italy,Serbia and Kosovo: S/RES/1244 (1999),2015,February,21
Italy,Serbia and Kosovo: S/RES/1244 (1999),2015,March,57
Italy,Serbia and Kosovo: S/RES/1244 (1999),2015,April,24
Italy,Serbia and Kosovo: S/RES/1244 (1999),2015,May,30
Italy,Serbia and Kosovo: S/RES/1244 (1999),2015,June,20
Italy,Serbia and Kosovo: S/RES/1244 (1999),2015,July,43
Italy,Serbia and Kosovo: S/RES/1244 (1999),2015,August,23
Italy,Serbia and Kosovo: S/RES/1244 (1999),2015,September,43
Italy,Serbia and Kosovo: S/RES/1244 (1999),2015,October,76
Italy,Serbia and Kosovo: S/RES/1244 (1999),2015,November,48
Italy,Serbia and Kosovo: S/RES/1244 (1999),2015,December,41
Japan,Various/unknown,2015,July,1
Japan,Various/unknown,2015,December,1
USA (INS/DHS),Pakistan,2015,January,58
USA (INS/DHS),Pakistan,2015,February,60
USA (INS/DHS),Pakistan,2015,March,81
USA (INS/DHS),Pakistan,2015,April,70
USA (INS/DHS),Pakistan,2015,May,67
USA (INS/DHS),Pakistan,2015,June,93
USA (INS/DHS),Pakistan,2015,July,80
USA (INS/DHS),Pakistan,2015,August,81
USA (INS/DHS),Pakistan,2015,September,83
USA (INS/DHS),Pakistan,2015,October,72
USA (INS/DHS),Pakistan,2015,November,87
USA (INS/DHS),Pakistan,2015,December,94
USA (INS/DHS),Panama,2015,June,1
USA (INS/DHS),Panama,2015,July,1
USA (INS/DHS),Panama,2015,August,2
USA (INS/DHS),Panama,2015,September,1
USA (INS/DHS),Panama,2015,October,1
USA (EOIR),Albania,2015,January,18
USA (EOIR),Albania,2015,February,16
USA (EOIR),Albania,2015,March,11
USA (EOIR),Albania,2015,April,9
USA (EOIR),Albania,2015,May,8
USA (EOIR),Albania,2015,July,6
USA (EOIR),Albania,2015,August,20
USA (EOIR),Albania,2015,September,14
USA (EOIR),Albania,2015,October,5
USA (EOIR),Albania,2015,November,7
Serbia and Kosovo: S/RES/1244 (1999),Afghanistan,2015,January,4
Serbia and Kosovo: S/RES/1244 (1999),Afghanistan,2015,February,7
Serbia and Kosovo: S/RES/1244 (1999),Afghanistan,2015,March,15
Serbia and Kosovo: S/RES/1244 (1999),Afghanistan,2015,July,6
Serbia and Kosovo: S/RES/1244 (1999),Afghanistan,2015,August,7
Serbia and Kosovo: S/RES/1244 (1999),Afghanistan,2015,December,1
USA (INS/DHS),Paraguay,2015,January,1
USA (INS/DHS),Paraguay,2015,May,1
USA (INS/DHS),Paraguay,2015,September,3
USA (INS/DHS),Paraguay,2015,November,1
USA (INS/DHS),Paraguay,2015,December,1
USA (EOIR),Sri Lanka,2015,January,6
USA (EOIR),Sri Lanka,2015,June,5
USA (EOIR),Sri Lanka,2015,July,4
USA (EOIR),Sri Lanka,2015,September,8
USA (EOIR),Sri Lanka,2015,October,4
USA (EOIR),Sri Lanka,2015,December,6
USA (EOIR),Guyana,2015,September,5
USA (INS/DHS),Peru,2015,January,17
USA (INS/DHS),Peru,2015,February,11
USA (INS/DHS),Peru,2015,March,19
USA (INS/DHS),Peru,2015,April,13
USA (INS/DHS),Peru,2015,May,34
USA (INS/DHS),Peru,2015,June,27
USA (INS/DHS),Peru,2015,July,32
USA (INS/DHS),Peru,2015,August,41
USA (INS/DHS),Peru,2015,September,38
USA (INS/DHS),Peru,2015,October,35
USA (INS/DHS),Peru,2015,November,41
USA (INS/DHS),Peru,2015,December,43
USA (EOIR),Haiti,2015,January,40
USA (EOIR),Haiti,2015,February,33
USA (EOIR),Haiti,2015,March,13
USA (EOIR),Haiti,2015,April,22
USA (EOIR),Haiti,2015,May,21
USA (EOIR),Haiti,2015,June,14
USA (EOIR),Haiti,2015,July,23
USA (EOIR),Haiti,2015,August,19
USA (EOIR),Haiti,2015,September,19
USA (EOIR),Haiti,2015,October,26
USA (EOIR),Haiti,2015,November,9
USA (EOIR),Haiti,2015,December,15
USA (EOIR),Angola,2015,June,7
Switzerland,Various/unknown,2015,January,21
Switzerland,Various/unknown,2015,February,34
Switzerland,Various/unknown,2015,March,18
Switzerland,Various/unknown,2015,April,21
Switzerland,Various/unknown,2015,May,24
Switzerland,Various/unknown,2015,June,46
Switzerland,Various/unknown,2015,July,34
Switzerland,Various/unknown,2015,August,33
Switzerland,Various/unknown,2015,September,64
Switzerland,Various/unknown,2015,October,74
Switzerland,Various/unknown,2015,November,103
Switzerland,Various/unknown,2015,December,103
USA (INS/DHS),Philippines,2015,January,17
USA (INS/DHS),Philippines,2015,February,9
USA (INS/DHS),Philippines,2015,March,17
USA (INS/DHS),Philippines,2015,April,24
USA (INS/DHS),Philippines,2015,May,14
USA (INS/DHS),Philippines,2015,June,6
USA (INS/DHS),Philippines,2015,July,17
USA (INS/DHS),Philippines,2015,August,13
USA (INS/DHS),Philippines,2015,September,24
USA (INS/DHS),Philippines,2015,October,25
USA (INS/DHS),Philippines,2015,November,20
USA (INS/DHS),Philippines,2015,December,43
Switzerland,Serbia and Kosovo: S/RES/1244 (1999),2015,January,116
Switzerland,Serbia and Kosovo: S/RES/1244 (1999),2015,February,82
Switzerland,Serbia and Kosovo: S/RES/1244 (1999),2015,March,67
Switzerland,Serbia and Kosovo: S/RES/1244 (1999),2015,April,50
Switzerland,Serbia and Kosovo: S/RES/1244 (1999),2015,May,55
Switzerland,Serbia and Kosovo: S/RES/1244 (1999),2015,June,43
Switzerland,Serbia and Kosovo: S/RES/1244 (1999),2015,July,14
Switzerland,Serbia and Kosovo: S/RES/1244 (1999),2015,August,27
Switzerland,Serbia and Kosovo: S/RES/1244 (1999),2015,September,41
Switzerland,Serbia and Kosovo: S/RES/1244 (1999),2015,October,48
Switzerland,Serbia and Kosovo: S/RES/1244 (1999),2015,November,31
Switzerland,Serbia and Kosovo: S/RES/1244 (1999),2015,December,34
USA (EOIR),Dominican Rep.,2015,January,6
USA (EOIR),Dominican Rep.,2015,February,8
USA (EOIR),Dominican Rep.,2015,March,19
USA (EOIR),Dominican Rep.,2015,April,14
USA (EOIR),Dominican Rep.,2015,May,13
USA (EOIR),Dominican Rep.,2015,June,13
USA (EOIR),Dominican Rep.,2015,July,15
USA (EOIR),Dominican Rep.,2015,August,10
USA (EOIR),Dominican Rep.,2015,September,9
USA (EOIR),Dominican Rep.,2015,October,12
USA (EOIR),Mexico,2015,January,545
USA (EOIR),Mexico,2015,February,579
USA (EOIR),Mexico,2015,March,632
USA (EOIR),Mexico,2015,April,652
USA (EOIR),Mexico,2015,May,684
USA (EOIR),Mexico,2015,June,809
USA (EOIR),Mexico,2015,July,842
USA (EOIR),Mexico,2015,August,710
USA (EOIR),Mexico,2015,September,1098
USA (EOIR),Mexico,2015,October,1061
USA (EOIR),Mexico,2015,November,828
USA (EOIR),Mexico,2015,December,867
USA (INS/DHS),Serbia and Kosovo: S/RES/1244 (1999),2015,January,22
USA (INS/DHS),Serbia and Kosovo: S/RES/1244 (1999),2015,February,20
USA (INS/DHS),Serbia and Kosovo: S/RES/1244 (1999),2015,March,20
USA (INS/DHS),Serbia and Kosovo: S/RES/1244 (1999),2015,April,30
USA (INS/DHS),Serbia and Kosovo: S/RES/1244 (1999),2015,May,48
USA (INS/DHS),Serbia and Kosovo: S/RES/1244 (1999),2015,June,26
USA (INS/DHS),Serbia and Kosovo: S/RES/1244 (1999),2015,July,12
USA (INS/DHS),Serbia and Kosovo: S/RES/1244 (1999),2015,August,24
USA (INS/DHS),Serbia and Kosovo: S/RES/1244 (1999),2015,September,18
USA (INS/DHS),Serbia and Kosovo: S/RES/1244 (1999),2015,October,29
USA (INS/DHS),Serbia and Kosovo: S/RES/1244 (1999),2015,November,21
USA (INS/DHS),Serbia and Kosovo: S/RES/1244 (1999),2015,December,22
USA (EOIR),Dominican Rep.,2015,November,15
USA (EOIR),Dominican Rep.,2015,December,13
USA (EOIR),Rep. of Moldova,2015,November,4
USA (EOIR),Ecuador,2015,January,75
USA (EOIR),Ecuador,2015,February,49
USA (EOIR),Ecuador,2015,March,57
USA (EOIR),Ecuador,2015,April,42
USA (EOIR),Ecuador,2015,May,61
USA (EOIR),Ecuador,2015,June,42
USA (EOIR),Ecuador,2015,July,53
USA (EOIR),Ecuador,2015,August,63
USA (EOIR),Ecuador,2015,September,70
USA (EOIR),Ecuador,2015,October,51
USA (EOIR),Ecuador,2015,November,45
USA (EOIR),Ecuador,2015,December,52
USA (INS/DHS),Uganda,2015,January,26
USA (INS/DHS),Uganda,2015,February,14
USA (INS/DHS),Uganda,2015,March,23
USA (INS/DHS),Uganda,2015,April,18
USA (INS/DHS),Uganda,2015,May,24
USA (INS/DHS),Uganda,2015,June,34
USA (INS/DHS),Uganda,2015,July,20
USA (INS/DHS),Uganda,2015,August,40
USA (INS/DHS),Uganda,2015,September,48
USA (INS/DHS),Uganda,2015,October,44
USA (INS/DHS),Uganda,2015,November,42
USA (INS/DHS),Uganda,2015,December,41
USA (EOIR),Various/unknown,2015,January,92
USA (EOIR),Various/unknown,2015,February,84
USA (EOIR),Various/unknown,2015,March,132
USA (EOIR),Various/unknown,2015,April,138
USA (EOIR),Various/unknown,2015,May,95
USA (EOIR),Various/unknown,2015,June,129
USA (EOIR),Various/unknown,2015,July,104
USA (EOIR),Various/unknown,2015,August,99
USA (EOIR),Various/unknown,2015,September,127
USA (EOIR),Various/unknown,2015,October,131
USA (EOIR),Various/unknown,2015,November,91
USA (EOIR),Various/unknown,2015,December,122
USA (INS/DHS),Ukraine,2015,January,114
USA (INS/DHS),Ukraine,2015,February,136
USA (INS/DHS),Ukraine,2015,March,169
USA (INS/DHS),Ukraine,2015,April,161
USA (INS/DHS),Ukraine,2015,May,246
USA (INS/DHS),Ukraine,2015,June,177
USA (INS/DHS),Ukraine,2015,July,158
USA (INS/DHS),Ukraine,2015,August,188
USA (INS/DHS),Ukraine,2015,September,172
USA (INS/DHS),Ukraine,2015,October,185
USA (INS/DHS),Ukraine,2015,November,154
USA (INS/DHS),Ukraine,2015,December,251
USA (EOIR),Spain,2015,April,4
USA (EOIR),Eritrea,2015,January,17
USA (EOIR),Eritrea,2015,February,11
USA (EOIR),Eritrea,2015,March,14
USA (EOIR),Eritrea,2015,April,8
USA (EOIR),Eritrea,2015,May,18
USA (EOIR),Eritrea,2015,June,20
USA (EOIR),Eritrea,2015,July,14
USA (EOIR),Eritrea,2015,August,20
USA (EOIR),Eritrea,2015,September,31
USA (EOIR),Eritrea,2015,October,22
USA (EOIR),Eritrea,2015,November,10
USA (EOIR),Eritrea,2015,December,20
USA (INS/DHS),Uruguay,2015,February,1
USA (INS/DHS),Uruguay,2015,April,2
USA (INS/DHS),Uruguay,2015,May,2
USA (INS/DHS),Uruguay,2015,July,2
USA (INS/DHS),Uruguay,2015,September,1
USA (INS/DHS),Uruguay,2015,October,1
USA (INS/DHS),Uruguay,2015,November,1
USA (INS/DHS),Uruguay,2015,December,3
USA (EOIR),Myanmar,2015,May,4
USA (EOIR),Viet Nam,2015,January,5
USA (EOIR),Viet Nam,2015,February,4
USA (EOIR),Viet Nam,2015,March,5
